doc,utterance,speaker,query,result,adj_text,adj_semtag,adj_semdesc
SRGR,39,S0198,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SRGR,79,S0198,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SRGR,218,S0198,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S6ZU,70,S0198,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S6ZU,112,S0198,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S6ZU,143,S0198,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S6ZU,532,S0198,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S6ZU,620,S0198,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S6ZU,668,S0198,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SDAJ,60,S0041,that 's ADJ - dd1,that 's bad,bad,A5:1,Evaluation:- Good/bad
SDAJ,178,S0084,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SDAJ,191,S0041,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SDAJ,289,S0041,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SDAJ,298,S0084,that 's ADJ - dd1,that 's cute,cute,O4:2,Judgement of appearance (pretty etc.)
SDAJ,327,S0041,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SDAJ,388,S0041,that 's ADJ - dd1,that 's normal,normal,A6:2,Comparing:- Usual/unusual 
SDAJ,495,S0041,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S3U3,19,S0392,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S3U3,178,S0390,that 's ADJ - dd1,that 's sad,sad,E4:1,Happy/sad: Happy
S3U3,295,S0393,that 's ADJ - dd1,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
S3U3,459,S0391,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S3U3,500,S0390,that 's ADJ - dd1,that 's clear,clear,A7,Definite (+ modals)
S3U3,500,S0390,that 's ADJ - dd1,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S3U3,664,S0390,that 's ADJ - dd1,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S3U3,724,S0390,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S3U3,831,S0393,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S3U3,895,S0390,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S3U3,1000,S0392,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S3U3,1253,S0393,that 's ADJ - dd1,that 's Scottish,Scottish,Z2,Geographical names
S3U3,1350,S0390,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S3U3,1610,S0393,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S3U3,1858,S0390,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S3U3,1894,S0393,that 's ADJ - dd1,that 's ridiculous,ridiculous,S1:2:6,Sensible
S3U3,1896,S0391,that 's ADJ - dd1,that 's ridiculous,ridiculous,S1:2:6,Sensible
S3U3,1899,S0391,that 's ADJ - dd1,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
S3U3,1991,S0390,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SXFR,146,S0585,that 's ADJ - dd1,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SXFR,213,S0585,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SXFR,275,S0585,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SXFR,298,S0587,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SHZP,112,S0267,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SHZP,317,S0268,that 's ADJ - dd1,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
SHZP,469,S0268,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SUU4,10,S0456,that 's ADJ - dd1,that 's bearable,bearable,S7:4,Permission
SUU4,115,S0463,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SF6K,213,S0012,that 's ADJ - dd1,that 's red,red,O4:3,Colour and colour patterns
SF6K,270,S0013,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SF6K,277,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SF6K,315,S0012,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SF6K,341,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S26N,112,S0012,that 's ADJ - dd1,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
S26N,141,S0152,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S26N,154,S0152,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S26N,220,S0152,that 's ADJ - dd1,that 's beautiful,beautiful,O4:2,Judgement of appearance (pretty etc.)
S26N,314,S0012,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S26N,437,S0152,that 's ADJ - dd1,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
S26N,507,S0152,that 's ADJ - dd1,that 's different,different,A6:1,Comparing:- Similar/different
S26N,541,S0012,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S26N,561,S0012,that 's ADJ - dd1,that 's relentless,relentless,T2,Time: Beginning and ending
S26N,581,S0152,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
S26N,881,S0152,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S26N,881,S0152,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S26N,917,S0152,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S26N,920,S0012,that 's ADJ - dd1,that 's brown,brown,F1,Food
SKJQ,159,S0198,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SKJQ,167,S0198,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SKJQ,267,S0198,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S6A7,100,S0441,that 's ADJ - dd1,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
S6A7,177,S0439,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S6A7,184,S0441,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
S6A7,200,S0441,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S6A7,272,S0441,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
S6A7,280,S0441,that 's ADJ - dd1,that 's sad,sad,E4:1,Happy/sad: Happy
S6A7,337,S0439,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
S6A7,345,S0439,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S6A7,370,S0441,that 's ADJ - dd1,that 's stupid,stupid,S1:2:6,Sensible
S6A7,398,S0441,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
S6A7,671,S0441,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S6A7,759,S0441,that 's ADJ - dd1,that 's ridiculous,ridiculous,S1:2:6,Sensible
S6A7,797,S0441,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SAG4,357,S0448,that 's ADJ - dd1,that 's just,just,S1:2,Personality traits
SAG4,524,S0447,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SAG4,526,S0447,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SAG4,670,S0448,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SAG4,691,S0447,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SAG4,699,S0447,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SAG4,701,S0447,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SXQU,92,S0192,that 's ADJ - dd1,that 's well,well,B2,Health and disease
SXQU,249,S0189,that 's ADJ - dd1,that 's loud,loud,X3:2,Sensory:- Sound
SXQU,506,S0192,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SXQU,559,S0192,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SXQU,563,S0192,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SLDB,3,S0041,that 's ADJ - dd1,that 's normal,normal,A6:2,Comparing:- Usual/unusual 
SLDB,89,S0041,that 's ADJ - dd1,that 's different,different,A6:1,Comparing:- Similar/different
SLDB,111,S0041,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SLDB,151,S0086,that 's ADJ - dd1,that 's funny,funny,E4:1,Happy/sad: Happy
SLDB,153,S0086,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SLDB,213,S0086,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SLDB,223,S0086,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SLDB,235,S0086,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SLDB,241,S0086,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SLDB,256,S0041,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SLDB,258,S0041,that 's ADJ - dd1,that 's wise,wise,S1:2:6,Sensible
SLDB,297,S0086,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SLDB,315,S0086,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SLDB,316,S0041,that 's ADJ - dd1,that 's normal,normal,A6:2,Comparing:- Usual/unusual 
SLDB,407,S0086,that 's ADJ - dd1,that 's wrong,wrong,A5:3,Evaluation:- Accuracy
SLDB,433,S0086,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SLDB,501,S0086,that 's ADJ - dd1,that 's shitty,shitty,O4:2,Judgement of appearance (pretty etc.)
SLDB,677,S0086,that 's ADJ - dd1,that 's fucking,fucking,Z4,Discourse Bin
SLDB,729,S0086,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SLDB,915,S0086,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
SLDB,923,S0086,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SLDB,947,S0086,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SLDB,947,S0086,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SLDB,957,S0086,that 's ADJ - dd1,that 's normal,normal,A6:2,Comparing:- Usual/unusual 
SLDB,962,S0041,that 's ADJ - dd1,that 's definite,definite,A7,Definite (+ modals)
SYU7,62,S0024,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SYU7,483,S0144,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
SYU7,519,S0144,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SYU7,536,S0024,that 's ADJ - dd1,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SYU7,622,S0024,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SYU7,670,S0024,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SYU7,773,S0144,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SZAK,466,S0584,that 's ADJ - dd1,that 's fantastic,fantastic,A5:1,Evaluation:- Good/bad
SZAK,731,S0584,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SZAK,1037,S0587,that 's ADJ - dd1,that 's legit,legit,G2:1,"Crime, law and order: Law and order"
SZAK,1159,S0587,that 's ADJ - dd1,that 's big,big,N3:2,Measurement: Size 
SZAK,1241,S0643,that 's ADJ - dd1,that 's easy,easy,A12,Easy/difficult
SZAK,1294,S0584,that 's ADJ - dd1,that 's small,small,N3:2,Measurement: Size 
SZAK,1561,S0643,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SZAK,1561,S0643,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SL9D,6,S0179,that 's ADJ - dd1,that 's secure,secure,A7,Definite (+ modals)
STMM,339,S0529,that 's ADJ - dd1,that 's ridiculous,ridiculous,S1:2:6,Sensible
STMM,346,S0530,that 's ADJ - dd1,that 's greedy,greedy,S1:2:2,Avarice
STMM,388,S0530,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
STMM,398,S0530,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
STMM,501,S0529,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
STMM,519,S0529,that 's ADJ - dd1,that 's funny,funny,E4:1,Happy/sad: Happy
STMM,525,S0529,that 's ADJ - dd1,that 's awesome,awesome,O4:2,Judgement of appearance (pretty etc.)
STMM,780,S0529,that 's ADJ - dd1,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
STMM,870,S0529,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
STMM,1014,S0529,that 's ADJ - dd1,that 's mental,mental,X2,Mental actions and processes
STMM,1184,S0529,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
STMM,1222,S0530,that 's ADJ - dd1,that 's cute,cute,O4:2,Judgement of appearance (pretty etc.)
STMM,1258,S0530,that 's ADJ - dd1,that 's unreal,unreal,A3,Being
STMM,1277,S0529,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
STMM,1364,S0530,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S9YC,76,S0564,that 's ADJ - dd1,that 's gorgeous,gorgeous,O4:2,Judgement of appearance (pretty etc.)
S9YC,189,S0543,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S9YC,322,S0565,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9YC,760,S0564,that 's ADJ - dd1,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
S9YC,974,S0563,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S9YC,982,S0543,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S9YC,1041,S0564,that 's ADJ - dd1,that 's easy,easy,A12,Easy/difficult
S9YC,1054,S0565,that 's ADJ - dd1,that 's handy,handy,A1:5:2,Usefulness
S9YC,1161,S0543,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S9YC,1339,S0543,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
S9YC,1424,S0565,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9YC,1424,S0565,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9YC,1428,S0565,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S9YC,1543,S0564,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SPXV,57,S0439,that 's ADJ - dd1,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SPXV,108,S0439,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
SPXV,361,S0441,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SPXV,372,S0439,that 's ADJ - dd1,that 's cool,cool,O4:6,Temperature     
SPXV,435,S0441,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SVC7,4,S0653,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SVC7,554,S0653,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
S8RU,525,S0538,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
S8RU,548,S0538,that 's ADJ - dd1,that 's different,different,A6:1,Comparing:- Similar/different
S8RU,550,S0538,that 's ADJ - dd1,that 's different,different,A6:1,Comparing:- Similar/different
S8RU,641,S0538,that 's ADJ - dd1,that 's different,different,A6:1,Comparing:- Similar/different
S8RU,761,S0538,that 's ADJ - dd1,that 's flat,flat,O4:4,Shape
S8RU,980,S0537,that 's ADJ - dd1,that 's exact,exact,A5:3,Evaluation:- Accuracy
S8RU,1240,S0539,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S8RU,1281,S0539,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S94U,102,S0619,that 's ADJ - dd1,that 's great,great,A5:1,Evaluation:- Good/bad
S94U,153,S0618,that 's ADJ - dd1,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S94U,177,S0618,that 's ADJ - dd1,that 's ridiculous,ridiculous,S1:2:6,Sensible
S94U,209,S0618,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S94U,238,S0618,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S94U,329,S0619,that 's ADJ - dd1,that 's complete,complete,N5:1,Entirety; maximum
S94U,436,S0618,that 's ADJ - dd1,that 's funny,funny,E4:1,Happy/sad: Happy
SJWU,130,S0483,that 's ADJ - dd1,that 's ridiculous,ridiculous,S1:2:6,Sensible
SJWU,171,S0482,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SJWU,433,S0483,that 's ADJ - dd1,that 's ridiculous,ridiculous,S1:2:6,Sensible
SJWU,437,S0483,that 's ADJ - dd1,that 's little,little,N3:2,Measurement: Size 
SJWU,502,S0483,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SEPP,57,S0424,that 's ADJ - dd1,that 's well,well,B2,Health and disease
SEPP,196,S0144,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SEPP,521,S0144,that 's ADJ - dd1,that 's warm,warm,O4:6,Temperature     
SEPP,654,S0424,that 's ADJ - dd1,that 's odd,odd,A6:2,Comparing:- Usual/unusual 
SEPP,722,S0424,that 's ADJ - dd1,that 's demeaning,demeaning,S7:2,Respect
SEPP,908,S0424,that 's ADJ - dd1,that 's incredible,incredible,A6:2,Comparing:- Usual/unusual 
SEPP,1343,S0424,that 's ADJ - dd1,that 's marvellous,marvellous,A5:1,Evaluation:- Good/bad
SEPP,1991,S0144,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SEPP,2887,S0144,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SEPP,2973,S0144,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SEPP,3119,S0144,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SGAN,63,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,69,S0255,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SGAN,75,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,77,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,129,S0315,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SGAN,255,S0315,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SGAN,301,S0315,that 's ADJ - dd1,that 's great,great,A5:1,Evaluation:- Good/bad
SGAN,328,S0255,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SGAN,412,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,477,S0255,that 's ADJ - dd1,that 's painful,painful,B2,Health and disease
SGAN,657,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,663,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,736,S0315,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,747,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,784,S0315,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SGAN,791,S0255,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SGAN,858,S0315,that 's ADJ - dd1,that 's crunchy,crunchy,O4:5,Texture
SGAN,984,S0255,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SGAN,1138,S0315,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SGAN,1149,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,1171,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,1184,S0315,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,1202,S0315,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SGAN,1209,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,1292,S0315,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SGAN,1302,S0315,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SGAN,1316,S0315,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SGAN,1325,S0255,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SGAN,1371,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,1389,S0255,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
S2GC,531,S0024,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
S2GC,792,S0144,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S2GC,971,S0024,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
S2GC,1002,S0144,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S2GC,1278,S0144,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
S2GC,1312,S0144,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SRRQ,3,S0517,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SRRQ,15,S0517,that 's ADJ - dd1,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
SRRQ,24,S0558,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SRRQ,73,S0558,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SRRQ,134,S0517,that 's ADJ - dd1,that 's organised,organised,S7:1,"Power, organizing"
SRRQ,320,S0517,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SRRQ,359,S0517,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SRRQ,443,S0517,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SRRQ,445,S0517,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
SRRQ,465,S0517,that 's ADJ - dd1,that 's right,right,A5:3,Evaluation:- Accuracy
SRRQ,471,S0517,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SRRQ,744,S0558,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SRRQ,837,S0517,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SRRQ,890,S0517,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SRRQ,911,S0517,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SC67,571,S0624,that 's ADJ - dd1,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SC67,822,S0627,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SC67,955,S0624,that 's ADJ - dd1,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SC67,1356,S0624,that 's ADJ - dd1,that 's bad,bad,A5:1,Evaluation:- Good/bad
SC67,1462,S0624,that 's ADJ - dd1,that 's funny,funny,E4:1,Happy/sad: Happy
SC67,1515,UNKFEMALE,that 's ADJ - dd1,that 's bad,bad,A5:1,Evaluation:- Good/bad
SC67,1548,S0624,that 's ADJ - dd1,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
SC67,1614,S0627,that 's ADJ - dd1,that 's old,old,T3,"Time: Old, new and young; age"
SC67,1639,S0624,that 's ADJ - dd1,that 's crazy,crazy,B2,Health and disease
SC67,1647,S0624,that 's ADJ - dd1,that 's crazy,crazy,B2,Health and disease
SC67,1703,S0627,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SC67,1935,S0624,that 's ADJ - dd1,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
SC67,2089,S0626,that 's ADJ - dd1,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
SC67,2117,S0626,that 's ADJ - dd1,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
SC67,2163,S0624,that 's ADJ - dd1,that 's funny,funny,E4:1,Happy/sad: Happy
SC67,2170,S0626,that 's ADJ - dd1,that 's okay,okay,Z4,Discourse Bin
ST56,206,S0144,that 's ADJ - dd1,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
ST56,282,S0144,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
ST56,320,S0024,that 's ADJ - dd1,That 's true,true,A5:2,Evaluation:- True/false
SQHY,49,S0192,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SQHY,50,S0199,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SQHY,96,S0199,that 's ADJ - dd1,that 's true,true,A5:2,Evaluation:- True/false
SQHY,119,S0192,that 's ADJ - dd1,that 's alright,alright,A5:1,Evaluation:- Good/bad
SQHY,136,S0199,that 's ADJ - dd1,that 's fine,fine,A5:1,Evaluation:- Good/bad
SQHY,158,S0199,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SQHY,168,S0199,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SQHY,178,S0199,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SQHY,182,S0199,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SQHY,218,S0199,that 's ADJ - dd1,that 's fantastic,fantastic,A5:1,Evaluation:- Good/bad
SQHY,220,S0199,that 's ADJ - dd1,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SQHY,230,S0199,that 's ADJ - dd1,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SQHY,241,S0192,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
SQHY,242,S0199,that 's ADJ - dd1,that 's good,good,A5:1,Evaluation:- Good/bad
